Date,Open,High,Low,Close,Adj Close,Volume
2020-05-26,87.892319,89.046181,87.153114,88.703629,79.381317,3029460
2020-05-27,88.938011,91.029396,88.487282,89.226479,79.849213,2897184
2020-05-28,89.713264,89.839470,88.523338,89.325638,79.937958,2756926
2020-05-29,88.325012,89.911583,88.009506,88.820816,79.486183,4172059
2020-06-02,90.506546,92.075089,90.326256,91.966911,82.301636,3777888
2020-06-03,92.579903,94.851585,91.912827,94.635231,84.689529,3762959
2020-06-04,94.112389,95.500633,93.481361,94.328735,84.415245,3746143
2020-06-05,95.464577,98.223045,95.067932,97.844429,87.561462,4336595
2020-06-08,96.726616,98.655746,95.843185,97.465813,87.222633,2595856
2020-06-09,97.357643,97.988663,95.230194,96.402092,86.270706,3167800
2020-06-10,96.997055,97.934578,94.490997,94.959755,84.979950,2747212
2020-06-11,92.201294,92.201294,89.343666,89.343666,79.954094,4588899
2020-06-12,88.460236,91.263771,87.892319,88.847862,79.510384,3438011
2020-06-15,85.791916,88.775742,85.467384,87.847244,78.614929,2549338
2020-06-16,90.001732,92.381584,89.109283,91.353920,81.753075,4182503
2020-06-17,91.371948,93.409248,90.957275,92.291435,82.592056,2628852
2020-06-18,91.768593,94.256622,91.498154,92.543846,82.817940,2717170
2020-06-19,92.832314,94.563118,92.652023,93.589539,83.753738,7364472
2020-06-22,92.832314,93.859978,91.894798,92.489761,82.769539,2060543
2020-06-23,92.922462,94.941727,92.381584,93.751801,83.898941,2302661
2020-06-24,93.535454,94.058296,91.245743,91.281799,81.688530,1623987
2020-06-25,90.957275,92.724136,89.920601,92.057060,82.382309,1956973
2020-06-26,93.120781,94.436913,91.804649,91.804649,82.156425,1802675
2020-06-29,91.317863,94.454941,91.317863,93.481361,83.656929,2296350
2020-06-30,93.661659,94.707352,93.012604,94.436913,84.512047,1979325
2020-07-01,93.174866,94.869614,92.615967,93.751801,83.898941,1565812
2020-07-02,94.707352,96.870850,94.184502,96.059540,85.964149,2115100
2020-07-03,96.005455,96.293922,95.031876,95.590782,85.544655,1005248
2020-07-06,97.177345,98.060783,96.564354,97.303551,87.077423,1601229
2020-07-07,96.762680,97.808372,96.492241,97.465813,87.222633,1242921
2020-07-08,96.708588,97.934578,95.374428,95.374428,85.351036,1933333
2020-07-09,96.077568,97.087204,94.977791,95.302315,85.286507,1780768
2020-07-10,95.031876,97.754280,94.761436,97.357643,87.125824,1993401
2020-07-13,98.259102,99.070412,97.429756,98.439392,88.093895,1588754
2020-07-14,97.087204,98.998299,96.672531,98.998299,88.594063,1965870
2020-07-15,99.142532,102.045235,98.890121,100.963478,90.352707,2596123
2020-07-16,100.062019,101.738731,98.818008,101.197861,90.562462,1950904
2020-07-17,100.711067,101.522385,100.224281,101.089684,90.465645,2129654
2020-07-20,100.783188,102.982750,100.152168,102.730339,91.933884,1617054
2020-07-21,103.667854,105.560921,103.469536,104.154648,93.208504,2899641
2020-07-22,103.794060,104.461143,102.910629,103.667854,92.772873,1736806
2020-07-23,103.415451,104.226761,102.730339,103.577713,92.692200,1590101
2020-07-24,102.459900,102.712311,101.450272,101.666618,90.981956,1441638
2020-07-27,100.873337,102.784431,100.548805,102.135376,91.401451,1150889
2020-07-28,102.153404,103.199097,101.504356,102.802460,91.998421,1188596
2020-07-29,102.766396,103.559685,102.441872,103.271217,92.417923,1517156
2020-07-30,103.090927,103.126984,97.682167,99.016327,88.610191,2772811
2020-07-31,98.637711,99.935814,97.483849,97.646111,87.383980,2272527
2020-08-03,97.718224,101.702675,97.718224,100.963478,90.352707,2031742
2020-08-04,101.666618,102.532021,99.629318,99.665375,89.191040,1750295
2020-08-05,99.863701,101.450272,99.719467,101.017570,90.401123,1585424
2020-08-06,103.667854,105.651070,101.342094,102.658226,91.869354,3184326
2020-08-07,102.766396,105.651070,102.676254,104.515228,93.531181,2135746
2020-08-10,104.803696,105.452751,104.172676,104.334938,93.369850,1357205
2020-08-11,104.929901,106.696762,104.929901,105.867416,94.741272,2139188
2020-08-12,105.308517,107.111435,104.983994,106.714790,95.499596,1617544
2020-08-13,106.552528,107.363846,105.813332,105.867416,94.741272,1456391
2020-08-14,105.470779,106.011658,104.154648,104.767639,93.757072,1182140
2020-08-17,104.479172,105.939537,104.479172,104.947929,93.918419,1115913
2020-08-18,104.677490,106.354210,104.352966,105.164284,94.112038,1340550
2020-08-19,104.911873,106.444351,104.641434,106.390266,95.209175,1051550
2020-08-20,105.182312,105.326546,104.082527,104.893845,93.870018,1180130
2020-08-21,105.128220,105.759247,103.072891,104.515228,93.531181,1805704
2020-08-24,105.110191,107.526108,105.110191,107.526108,96.225639,1788462
2020-08-25,107.706398,108.229240,106.840996,106.949173,95.709335,1514309
2020-08-26,106.913116,108.301361,106.282089,108.265305,96.887154,1212947
2020-08-27,108.175156,108.770119,107.237640,107.453987,96.161095,1432421
2020-08-28,107.778511,108.283333,106.390266,106.570557,95.370506,1767878
2020-08-31,106.786911,107.273697,104.226761,104.262825,93.305321,2171010
2020-09-01,105.290489,106.137856,103.758003,105.344574,94.273369,1841859
2020-09-02,105.885452,108.103043,105.633041,107.381874,96.096573,2442330
2020-09-03,107.724426,108.463623,104.569321,105.326546,94.257248,2508073
2020-09-04,104.623405,106.606621,103.199097,104.298882,93.337578,2272133
2020-09-07,104.569321,106.065742,104.298882,105.705154,94.596062,1164362
2020-09-08,105.723183,105.759247,103.235161,104.064499,93.127831,1974357
2020-09-09,104.226761,106.678734,104.226761,106.498444,95.305984,1582639
2020-09-10,106.786911,107.526108,105.236397,106.029686,94.886482,1514690
2020-09-11,106.264061,106.264061,104.911873,105.615013,94.515396,1535221
2020-09-14,106.372238,106.877052,105.074135,105.326546,94.257248,1303755
2020-09-15,105.236397,105.795303,104.515228,105.380630,94.305641,1939759
2020-09-16,105.344574,106.985229,105.002022,106.985229,95.741608,1786692
2020-09-17,105.939537,107.580193,105.398659,107.309753,96.032028,1630107
2020-09-18,107.237640,107.850632,106.047714,106.047714,94.902618,6219007
2020-09-21,106.047714,106.354210,100.296402,101.107712,90.481796,3664916
2020-09-22,101.233917,102.910629,101.143768,101.882965,91.175568,2373557
2020-09-23,104.226761,104.316910,101.161804,101.269974,90.626999,1973003
2020-09-24,100.062019,102.802460,99.791580,102.315666,91.562798,2274517
2020-09-25,102.532021,102.604134,98.836037,100.675011,90.094559,3059301
2020-09-28,105.000000,110.599998,104.000000,109.959999,98.403748,5926041
2020-09-29,109.860001,110.879997,108.639999,108.639999,97.222466,1992445
2020-09-30,108.040001,108.980003,107.800003,107.879997,96.542336,1864002
2020-10-01,108.599998,108.800003,106.580002,106.660004,95.450562,1610917
2020-10-02,105.220001,106.379997,105.019997,105.879997,94.752525,1568290
2020-10-05,106.199997,107.639999,105.919998,107.320000,96.041183,1264709
2020-10-06,107.760002,109.540001,106.720001,108.919998,97.473038,1436010
2020-10-07,108.680000,109.440002,108.279999,109.239998,97.759407,1516412
2020-10-08,109.519997,111.000000,108.839996,110.839996,99.191261,1727902
2020-10-09,111.000000,111.760002,110.379997,111.559998,99.835594,1466245
2020-10-12,111.339996,112.800003,110.820000,112.440002,100.623116,1258860
2020-10-13,112.680000,112.900002,110.440002,111.239998,99.549217,1315754
2020-10-14,111.419998,112.779999,111.400002,112.400002,100.587311,977599
2020-10-15,111.180000,111.180000,107.919998,109.339996,97.848900,2003757
2020-10-16,109.360001,111.180000,108.940002,110.959999,99.298645,1741530
2020-10-19,111.099998,112.459999,109.699997,110.459999,98.851196,1041721
2020-10-20,109.599998,111.360001,109.160004,110.739998,99.101768,1305059
2020-10-21,111.379997,111.500000,108.379997,108.680000,97.258270,1419356
2020-10-22,108.180000,109.339996,107.040001,109.019997,97.562523,1671311
2020-10-23,108.339996,110.260002,108.019997,109.660004,98.135277,1172258
2020-10-26,109.419998,109.699997,107.519997,107.519997,96.220177,1680455
2020-10-27,107.760002,107.779999,105.760002,106.519997,95.325272,2029173
2020-10-28,103.919998,104.239998,99.180000,100.099998,89.579979,3466579
2020-10-29,99.889999,101.559998,98.680000,100.639999,90.063232,2584169
2020-10-30,98.620003,101.440002,98.500000,100.699997,90.116920,1876105
2020-11-02,101.519997,104.080002,100.360001,103.400002,92.533173,1512346
2020-11-03,104.419998,106.379997,103.860001,106.279999,95.110489,1834515
2020-11-04,105.199997,108.379997,103.739998,107.459999,96.166481,2496522
2020-11-05,107.980003,110.580002,107.540001,110.080002,98.511131,2068549
2020-11-06,109.440002,109.800003,107.080002,108.639999,97.222466,1919822
2020-11-09,110.879997,119.300003,110.019997,116.480003,104.238525,5067031
2020-11-10,116.480003,119.160004,115.940002,118.400002,105.956741,3116139
2020-11-11,118.199997,119.220001,116.879997,117.519997,105.169220,1996993
2020-11-12,113.639999,115.400002,111.860001,113.720001,101.768585,2705730
2020-11-13,113.099998,115.300003,112.779999,113.040001,101.160057,2357957
2020-11-16,113.239998,113.820000,111.919998,112.300003,100.497818,2001236
2020-11-17,111.720001,112.400002,110.739998,111.599998,99.871384,1488801
2020-11-18,111.160004,112.019997,110.760002,111.120003,99.441833,1474471
2020-11-19,109.000000,110.540001,108.900002,109.800003,98.260559,1947597
2020-11-20,109.660004,110.720001,109.419998,109.580002,98.063683,2058118
2020-11-23,110.300003,112.519997,110.199997,111.680000,99.942978,1612584
2020-11-24,112.919998,113.300003,111.980003,112.379997,100.569412,1757078
2020-11-25,112.760002,113.059998,111.279999,112.360001,100.551514,1833896
2020-11-26,112.800003,112.959999,111.360001,111.360001,99.656616,1014847
2020-11-27,111.199997,112.940002,111.099998,112.680000,100.837883,1791715
2020-11-30,112.000000,113.500000,111.779999,112.000000,100.229347,3256693
2020-12-01,112.580002,113.419998,112.000000,112.940002,101.070564,1625653
2020-12-02,112.800003,113.419998,111.720001,112.919998,101.052666,1485634
2020-12-03,112.660004,113.139999,111.919998,111.919998,100.157753,1260431
2020-12-04,112.040001,113.300003,111.839996,113.300003,101.392731,1553655
2020-12-07,112.099998,113.419998,111.980003,112.419998,100.605209,1219677
2020-12-08,112.599998,114.540001,112.519997,114.400002,102.377121,1392978
2020-12-09,114.980003,116.220001,113.879997,113.900002,101.929665,1632374
2020-12-10,114.160004,114.800003,112.980003,113.519997,101.589607,1272752
2020-12-11,113.139999,113.519997,111.360001,112.680000,100.837883,1658102
2020-12-14,114.040001,115.080002,112.660004,112.699997,100.855789,1940592
2020-12-15,112.599998,114.680000,112.379997,114.680000,102.627701,1459377
2020-12-16,115.360001,116.419998,114.059998,115.660004,103.504707,1847903
2020-12-17,116.599998,117.180000,116.019997,116.599998,104.345909,2012092
2020-12-18,116.500000,118.580002,116.320000,117.820000,105.437698,6241979
2020-12-21,116.000000,116.080002,111.639999,113.660004,101.714897,2922669
2020-12-22,114.419998,114.839996,113.620003,114.339996,102.323425,1390621
2020-12-23,114.860001,117.000000,114.620003,117.000000,104.703873,1149343
2020-12-28,118.400002,119.400002,118.320000,119.300003,106.762161,1067229
2020-12-29,119.400002,119.739998,117.160004,117.400002,105.061844,902680
2020-12-30,117.160004,118.320000,117.099998,117.519997,105.169220,796354
2021-01-04,118.879997,119.279999,116.680000,117.620003,105.258720,1257386
2021-01-05,116.519997,118.099998,116.300003,117.379997,105.043930,1355886
2021-01-06,117.680000,122.099998,117.300003,121.879997,109.071007,2048105
2021-01-07,122.160004,124.300003,121.900002,124.300003,111.236687,2215688
2021-01-08,124.599998,125.279999,123.680000,124.000000,110.968208,1823416
2021-01-11,123.000000,124.459999,121.860001,123.980003,110.950310,1565979
2021-01-12,124.500000,125.540001,124.040001,124.040001,111.004005,1567127
2021-01-13,123.919998,124.260002,122.620003,122.820000,109.912216,1583183
2021-01-14,122.980003,123.080002,122.099998,122.339996,109.482658,1682173
2021-01-15,121.120003,121.879997,118.860001,119.779999,107.191711,2425856
2021-01-18,118.660004,119.839996,118.459999,119.839996,107.245399,1099972
2021-01-19,120.800003,121.440002,120.279999,121.220001,108.480370,1209636
2021-01-20,121.239998,122.860001,120.320000,122.360001,109.500565,1531142
2021-01-21,122.839996,124.220001,122.739998,123.800003,110.789223,1453490
2021-01-22,128.699997,132.839996,128.179993,132.800003,118.843376,4955875
2021-01-25,132.720001,133.259995,128.360001,128.360001,114.869995,2658503
2021-01-26,128.580002,131.779999,128.179993,130.660004,116.928276,1900490
2021-01-27,131.100006,132.899994,128.860001,129.339996,115.746994,2530253
2021-01-28,128.699997,130.059998,126.639999,129.720001,116.087067,2244105
2021-01-29,128.600006,130.300003,127.860001,127.940002,114.494133,2807827
2021-02-01,129.119995,130.580002,128.580002,130.539993,116.820885,1733656
2021-02-02,131.199997,133.580002,130.919998,133.580002,119.541389,2161274
2021-02-03,136.179993,137.520004,134.779999,136.000000,121.707077,2362713
2021-02-04,133.880005,136.160004,132.699997,136.160004,125.068932,2310690
2021-02-05,135.380005,135.399994,132.100006,133.300003,122.441895,2231960
2021-02-08,133.699997,133.979996,131.800003,132.419998,121.633591,1496347
2021-02-09,132.000000,132.320007,130.720001,131.179993,120.494583,1163784
2021-02-10,131.979996,134.500000,130.199997,133.399994,122.533752,2145914
2021-02-11,133.240005,133.300003,131.479996,132.279999,121.504997,1323749
2021-02-12,131.919998,134.020004,131.520004,134.020004,123.103256,1432898
2021-02-15,134.779999,134.779999,131.520004,131.919998,121.174316,1354930
2021-02-16,131.500000,132.179993,130.360001,130.360001,119.741386,1404920
2021-02-17,130.660004,132.139999,130.399994,130.779999,120.127174,1528344
2021-02-18,131.100006,132.380005,129.300003,129.559998,119.006546,1485809
2021-02-19,129.800003,132.720001,129.759995,132.479996,121.688690,1588249
2021-02-22,131.240005,131.699997,129.619995,131.500000,120.788528,1179763
2021-02-23,131.839996,131.839996,126.860001,129.619995,119.061668,1597328
2021-02-24,129.699997,131.279999,129.419998,130.919998,120.255768,1358197
2021-02-25,131.479996,131.839996,130.179993,130.179993,119.576042,1096126
2021-02-26,129.160004,130.600006,127.580002,127.980003,117.555252,2204650
2021-03-01,129.259995,131.679993,129.220001,130.880005,120.219040,1395711
2021-03-02,130.199997,131.600006,129.880005,129.880005,119.300484,1043159
2021-03-03,130.419998,133.119995,130.240005,133.119995,122.276566,2005222
2021-03-04,131.800003,131.979996,130.000000,131.500000,120.788528,1610789
2021-03-05,130.360001,130.520004,128.259995,129.119995,118.602379,1673336
2021-03-08,130.000000,134.919998,129.660004,134.520004,123.562531,2075605
2021-03-09,133.699997,135.500000,132.520004,135.100006,124.095284,2036245
2021-03-10,134.419998,135.679993,133.419998,135.360001,124.334106,1264510
2021-03-11,135.639999,137.039993,135.460007,136.699997,125.564957,1344366
2021-03-12,135.520004,135.720001,134.539993,135.380005,124.352486,1192564
2021-03-15,134.759995,136.039993,133.839996,134.800003,123.819733,1094652
2021-03-16,135.360001,135.580002,134.279999,135.419998,124.389206,1196364
2021-03-17,135.039993,136.080002,134.000000,135.979996,124.903610,1750611
2021-03-18,136.199997,141.320007,136.059998,140.979996,129.496307,3033584
2021-03-19,140.000000,140.039993,136.479996,137.759995,126.538589,5082220
2021-03-22,136.300003,137.639999,135.080002,135.759995,124.701508,1455590
2021-03-23,135.339996,137.300003,134.779999,135.979996,124.903610,1138599
2021-03-24,135.039993,136.139999,134.160004,135.559998,124.517822,1287803
2021-03-25,135.000000,135.919998,133.080002,135.460007,124.425964,1094737
2021-03-26,136.479996,137.899994,136.339996,137.380005,126.189568,1068697
2021-03-29,137.979996,138.360001,137.039993,137.839996,126.612091,880061
2021-03-30,139.639999,141.919998,139.240005,141.080002,129.588181,1522089
2021-03-31,140.820007,141.440002,139.979996,140.000000,128.596146,1798425
2021-04-01,140.000000,141.660004,139.500000,140.800003,129.330978,1483387
2021-04-06,140.500000,142.460007,140.059998,141.240005,129.735153,1229809
2021-04-07,141.199997,141.520004,139.660004,140.039993,128.632889,1035626
2021-04-08,140.300003,141.279999,139.720001,140.440002,129.000320,1254714
2021-04-09,140.000000,140.460007,139.460007,140.399994,128.963562,1385885
2021-04-12,140.339996,140.500000,139.279999,139.279999,127.934784,984012
2021-04-13,139.139999,139.820007,138.139999,139.399994,128.045013,1260062
2021-04-14,139.559998,139.559998,137.940002,138.759995,127.457161,1080164
2021-04-15,139.199997,140.199997,138.960007,140.000000,128.596146,1455715
2021-04-16,139.800003,145.960007,139.660004,145.960007,134.070679,2904105
2021-04-19,145.699997,145.699997,143.380005,143.800003,132.086624,1460420
2021-04-20,143.479996,144.300003,140.160004,140.279999,128.853348,1428595
2021-04-21,140.500000,141.740005,139.440002,141.199997,129.698395,1327383
2021-04-22,141.259995,142.860001,140.839996,142.460007,130.855774,1053731
2021-04-23,141.360001,142.940002,140.919998,142.940002,131.296661,1312494
2021-04-26,142.679993,143.279999,142.080002,142.479996,130.874130,758474
2021-04-27,142.559998,143.520004,140.940002,142.160004,130.580200,826484
2021-04-28,142.679993,142.940002,141.100006,141.360001,129.845367,1248098
2021-04-29,141.179993,141.619995,138.639999,139.399994,128.045013,1031409
2021-04-30,139.699997,140.440002,138.820007,138.820007,127.512276,1263687
2021-05-03,139.360001,141.580002,139.360001,140.839996,129.367722,837023
2021-05-04,141.119995,141.179993,135.639999,136.100006,125.013832,1709902
2021-05-05,137.160004,140.100006,136.839996,140.000000,128.596146,1134754
2021-05-06,139.919998,141.839996,138.679993,140.139999,128.724747,1263904
2021-05-07,140.679993,145.199997,140.679993,144.279999,132.527527,1820935
2021-05-10,145.000000,145.119995,142.779999,143.800003,132.086624,1266674
2021-05-11,142.380005,142.860001,138.039993,139.740005,128.357346,1587279
2021-05-12,140.000000,140.380005,138.619995,139.259995,127.916435,1096942
2021-05-13,138.000000,141.039993,136.039993,140.320007,128.890091,992127
2021-05-14,142.419998,144.600006,140.740005,144.479996,132.711227,1309950
2021-05-17,143.619995,145.000000,140.880005,141.419998,129.900482,1287079
2021-05-18,142.220001,142.580002,139.020004,139.020004,127.695992,1454977
2021-05-19,137.699997,138.300003,132.460007,133.679993,122.790947,2177508
2021-05-20,134.699997,135.039993,132.539993,134.860001,123.874832,1505512
2021-05-21,135.279999,136.220001,135.100006,135.860001,124.793373,1606481
2021-05-25,137.759995,137.820007,135.380005,135.380005,124.352486,1447134
2021-05-26,135.600006,136.059998,134.179993,134.699997,123.727859,1207961
2021-05-27,134.199997,135.860001,130.020004,130.020004,119.429085,8044888
2021-05-28,133.100006,135.440002,133.100006,134.899994,123.911560,1859774
2021-05-31,134.279999,134.679993,132.580002,132.639999,121.835663,832411
2021-06-01,133.460007,136.419998,133.460007,135.039993,124.040169,1274211
2021-06-02,134.720001,136.460007,134.419998,136.380005,125.271034,1173747
2021-06-03,135.940002,136.320007,134.199997,135.759995,124.701508,941862
2021-06-04,135.779999,136.339996,134.339996,136.000000,124.921959,930921
2021-06-07,135.979996,136.539993,135.419998,136.039993,124.958710,983397
2021-06-08,136.399994,136.880005,135.559998,135.940002,124.866859,1108397
2021-06-09,136.600006,137.139999,134.820007,136.000000,124.921959,1174869
2021-06-10,136.300003,136.580002,134.860001,135.100006,124.095284,1029357
2021-06-11,135.300003,136.759995,134.500000,136.720001,125.583321,1035025
2021-06-14,137.000000,138.240005,135.600006,135.740005,124.683159,935042
2021-06-15,136.800003,138.839996,136.460007,138.600006,127.310188,1300113
2021-06-16,139.220001,139.240005,136.539993,136.779999,125.638443,1381080
2021-06-17,136.160004,138.899994,135.860001,137.399994,126.207932,1428128
2021-06-18,137.139999,138.119995,133.199997,133.699997,122.809319,3093145
2021-06-21,133.320007,137.059998,132.600006,136.500000,125.381233,1243844
2021-06-22,136.339996,137.080002,135.240005,136.699997,125.564957,862509
2021-06-23,137.259995,137.380005,135.419998,136.860001,125.711922,1357266
2021-06-24,137.860001,138.000000,134.320007,135.240005,124.223877,2441481
2021-06-25,135.339996,137.240005,134.220001,136.919998,125.767029,1286292
2021-06-28,137.000000,138.360001,134.119995,134.199997,123.268593,1164753
2021-06-29,134.380005,135.539993,134.199997,134.600006,123.636017,1254595
2021-06-30,134.440002,135.720001,132.419998,133.619995,122.735832,1636719
2021-07-01,134.860001,135.740005,132.460007,134.139999,123.213486,1157790
2021-07-02,134.279999,135.119995,133.580002,133.860001,122.956291,946291
2021-07-05,133.860001,134.240005,132.619995,133.699997,122.809319,588551
2021-07-06,133.279999,133.639999,131.440002,132.220001,121.449875,1359616
2021-07-07,132.580002,133.979996,132.279999,133.979996,123.066498,1059013
2021-07-08,133.179993,133.179993,129.639999,131.020004,120.347633,2073649
2021-07-09,131.820007,132.839996,130.580002,132.839996,122.019371,1253215
2021-07-12,132.619995,134.000000,131.479996,133.539993,122.662354,931422
2021-07-13,133.639999,135.119995,133.240005,134.699997,123.727859,1090004
2021-07-14,133.559998,134.360001,133.080002,133.559998,122.680717,696102
2021-07-15,132.800003,132.860001,129.919998,130.240005,119.631165,1322169
2021-07-16,129.759995,130.720001,128.160004,129.399994,118.859581,1500052
2021-07-19,128.000000,128.500000,124.959999,126.080002,115.810020,2075326
2021-07-20,127.139999,128.199997,125.980003,127.040001,116.691818,1235949
2021-07-21,128.199997,130.839996,127.320000,130.300003,119.686279,1312139
2021-07-22,131.380005,134.899994,131.320007,134.000000,123.084885,1486985
2021-07-23,134.639999,135.339996,133.960007,134.559998,123.599274,1103431
2021-07-26,133.360001,134.580002,133.179993,134.419998,123.470665,697210
2021-07-27,133.460007,133.699997,131.000000,133.220001,122.368416,1011298
2021-07-28,133.100006,133.639999,132.000000,133.240005,122.386795,965513
2021-07-29,133.740005,134.080002,132.779999,133.179993,122.331673,843548
2021-07-30,132.000000,132.839996,131.000000,131.580002,120.862015,1549953
2021-08-02,132.720001,135.619995,132.520004,135.100006,124.095284,1393762
2021-08-03,135.179993,135.259995,134.380005,134.860001,123.874832,831225
2021-08-04,135.619995,138.220001,135.199997,137.800003,126.575356,1448707
2021-08-05,139.000000,144.000000,139.000000,141.380005,129.863739,1733228
2021-08-06,142.020004,142.139999,138.759995,140.300003,128.871719,1132432
2021-08-09,140.279999,141.179993,138.100006,138.619995,127.328560,695242
2021-08-10,138.559998,139.639999,137.839996,139.199997,127.861298,637083
2021-08-11,139.419998,141.660004,138.720001,141.660004,130.120941,780929
2021-08-12,141.940002,143.600006,140.820007,142.600006,130.984375,1173231
2021-08-13,142.199997,143.240005,141.460007,142.119995,130.543472,893991
2021-08-16,140.720001,141.940002,140.199997,141.720001,130.176041,865149
2021-08-17,141.399994,143.380005,140.860001,142.600006,130.984375,795439
2021-08-18,142.600006,143.000000,141.539993,142.559998,130.947617,872901
2021-08-19,140.419998,141.279999,138.199997,138.699997,127.402039,1235186
2021-08-20,138.020004,138.779999,137.160004,138.580002,127.291824,1115231
2021-08-23,140.000000,140.320007,138.399994,139.580002,128.210373,717459
2021-08-24,140.440002,140.720001,139.580002,140.139999,128.724747,743225
2021-08-25,140.100006,140.199997,138.559998,138.940002,127.622498,658822
2021-08-26,138.179993,139.360001,137.520004,139.059998,127.732712,900518
2021-08-27,138.860001,140.679993,137.940002,140.679993,129.220764,810178
2021-08-30,140.460007,141.580002,140.119995,141.419998,129.900482,576943
2021-08-31,141.820007,143.440002,139.600006,140.839996,129.367722,1935027
2021-09-01,140.559998,141.279999,137.740005,139.240005,127.898064,1185320
2021-09-02,140.000000,141.919998,139.160004,141.720001,130.176041,949822
2021-09-03,142.000000,144.500000,140.979996,142.580002,130.965988,1440430
2021-09-06,142.919998,146.800003,142.759995,146.800003,134.842255,1250348
2021-09-07,146.119995,147.580002,145.479996,146.080002,134.180908,1212642
2021-09-08,145.679993,145.679993,140.119995,140.960007,129.477951,2089428
2021-09-09,139.580002,144.179993,139.100006,143.339996,131.664078,1421489
2021-09-10,143.600006,146.880005,143.399994,146.080002,134.180908,1334073
2021-09-13,146.500000,148.119995,146.339996,146.539993,134.603409,1372412
2021-09-14,146.000000,148.460007,145.600006,147.839996,135.797531,1526494
2021-09-15,147.320007,148.080002,145.800003,146.720001,134.768768,1303028
2021-09-16,147.779999,150.720001,147.279999,149.779999,137.579514,1802623
2021-09-17,150.820007,151.860001,148.059998,149.520004,137.340698,5281924
2021-09-20,146.479996,146.740005,141.100006,141.979996,130.414871,2219702
2021-09-21,143.779999,146.279999,143.740005,146.020004,134.125778,1434648
2021-09-22,147.300003,149.779999,147.300003,149.600006,137.414185,1318859
2021-09-23,151.020004,151.839996,149.300003,150.259995,138.020416,1262254
2021-09-24,149.600006,149.919998,147.919998,147.960007,135.907761,1098121
2021-09-27,150.320007,150.699997,146.460007,147.279999,135.283142,843673
2021-09-28,147.119995,147.279999,142.419998,143.139999,131.480377,1480411
2021-09-29,144.259995,144.979996,142.860001,143.419998,131.737564,1093244
2021-09-30,144.460007,144.619995,141.199997,141.919998,130.359741,1614024
2021-10-01,138.979996,140.559998,136.860001,137.699997,126.483490,2008389
2021-10-04,137.020004,138.559998,135.639999,135.860001,124.793373,1157468
2021-10-05,135.880005,138.179993,134.580002,137.860001,126.630463,1096523
2021-10-06,136.779999,136.779999,133.699997,135.179993,124.168755,1433257
2021-10-07,137.000000,137.759995,135.800003,137.759995,126.538589,1332132
2021-10-08,137.899994,138.479996,136.779999,137.660004,126.446770,989993
2021-10-11,137.419998,137.660004,135.460007,136.380005,125.271034,1120693
2021-10-12,134.240005,136.440002,133.880005,136.139999,125.050575,899223
2021-10-13,135.559998,137.740005,135.020004,136.880005,125.730293,951485
2021-10-14,138.059998,141.360001,137.539993,141.059998,129.569794,1147512
2021-10-15,140.000000,141.259995,139.100006,141.259995,129.753525,1515476
2021-10-18,141.000000,141.080002,138.919998,139.860001,128.467560,885917
2021-10-19,140.320007,140.639999,138.740005,140.639999,129.184006,836644
2021-10-20,140.899994,143.259995,140.600006,142.100006,130.525101,1024016
2021-10-21,140.940002,140.940002,137.899994,138.580002,127.291824,1319336
2021-10-22,138.559998,140.300003,137.940002,139.559998,128.191986,1290616
2021-10-25,139.860001,140.259995,138.020004,139.020004,127.695992,944151
2021-10-26,139.360001,141.880005,139.160004,141.360001,129.845367,924302
2021-10-27,140.699997,143.440002,140.240005,140.699997,129.239136,1009471
2021-10-28,139.899994,140.419998,138.940002,139.839996,128.449173,1042999
2021-10-29,138.520004,140.380005,135.960007,140.279999,128.853348,1787891
2021-11-01,140.919998,141.759995,140.160004,140.740005,129.275879,790979
2021-11-02,140.779999,145.399994,140.500000,145.000000,133.188873,1442843
2021-11-03,144.820007,145.279999,143.580002,144.179993,132.435654,1036270
2021-11-04,144.000000,146.559998,143.559998,145.940002,134.052307,1185878
2021-11-05,145.000000,145.820007,143.119995,145.580002,133.721634,1347564
2021-11-08,144.580002,146.740005,144.500000,146.160004,134.254379,991558
2021-11-09,145.580002,147.399994,145.440002,145.699997,133.831848,954116
2021-11-10,145.800003,147.100006,145.520004,146.960007,134.989212,936384
2021-11-11,147.740005,152.419998,145.699997,151.160004,138.847107,2613160
2021-11-12,151.059998,151.300003,147.199997,148.399994,136.311905,1992870
2021-11-15,146.479996,150.160004,145.199997,150.059998,137.836685,1347215
2021-11-16,150.399994,153.639999,149.800003,153.600006,141.088348,1346353
2021-11-17,154.020004,156.559998,153.240005,154.740005,142.135498,1388998
2021-11-18,155.059998,156.139999,154.800003,154.839996,142.227325,1192685
2021-11-19,155.279999,156.639999,154.059998,155.199997,142.558014,2542424
2021-11-22,154.880005,156.979996,154.539993,155.919998,143.219376,1145768
2021-11-23,154.899994,155.580002,152.839996,153.339996,140.849518,1273420
2021-11-24,153.440002,154.759995,151.119995,151.940002,139.563568,1199998
2021-11-25,153.000000,154.000000,152.479996,153.580002,141.069962,799414
2021-11-26,148.860001,149.539993,145.240005,145.240005,133.409332,2713204
2021-11-29,147.220001,148.139999,143.619995,144.559998,132.784714,1624422
2021-11-30,142.880005,143.839996,140.240005,141.279999,129.771881,4683666
2021-12-01,142.699997,148.339996,142.399994,148.020004,135.962891,1553916
